,0
4866,21521
4867,21523
4868,21526
4869,21542
4870,21543
4871,21544
4872,21545
4873,21546
4874,21549
4875,21550
4876,21551
4877,21553
4878,21555
4879,21557
4880,21558
4881,21559
4882,21567
4883,21581
4884,21584
4885,21593
4886,21595
4887,21606
4888,21613
4889,21614
4890,21619
4891,21622
4892,21630
4893,21632
4894,21633
4895,21649
4896,21652
4897,21660
4898,21661
4899,21662
4900,21668
4901,21673
4902,21679
4903,21683
4904,21687
4905,21688
4906,21690
4907,21691
4908,21695
4909,21697
4910,21699
4911,21705
4912,21706
4913,21708
4914,21709
4915,21710
4916,21715
4917,21719
4918,21721
4919,21727
4920,21732
4921,21743
4922,21744
4923,21747
4924,21755
4925,21758
4926,21760
4927,21763
4928,21768
4929,21769
4930,21774
4931,21776
4932,21777
4933,21785
4934,21788
4935,21793
4936,21796
4937,21805
4938,21812
4939,21816
4940,21818
4941,21826
4942,21827
4943,21838
4944,21842
4945,21843
4946,21846
4947,21848
4948,21855
4949,21856
4950,21860
4951,21865
4952,21869
4953,21870
4954,21884
4955,21889
4956,21890
4957,21891
4958,21892
4959,21893
4960,21898
4961,21903
4962,21904
4963,21910
4964,21916
4965,21919
4966,21924
4967,21925
4968,21929
4969,21930
4970,21934
4971,21935
4972,21942
4973,21949
4974,21951
4975,21952
4976,21959
4977,21965
4978,21974
4979,21976
4980,21977
4981,21979
4982,21987
4983,21993
4984,21997
4985,22009
4986,22012
4987,22014
4988,22024
4989,22026
4990,22030
4991,22032
4992,22039
4993,22044
4994,22050
4995,22057
4996,22059
4997,22062
4998,22069
4999,22072
5000,22073
5001,22078
5002,22082
5003,22083
5004,22087
5005,22088
5006,22095
5007,22099
5008,22102
5009,22107
5010,22109
5011,22118
5012,22121
5013,22134
5014,22140
5015,22141
5016,22148
5017,22158
5018,22167
5019,22170
5020,22173
5021,22181
5022,22190
5023,22191
5024,22195
5025,22197
5026,22201
5027,22206
5028,22216
5029,22223
5030,22231
5031,22239
5032,22242
5033,22255
5034,22266
5035,22279
5036,22285
5037,22287
5038,22292
5039,22299
5040,22305
5041,22313
5042,22320
5043,22322
5044,22323
5045,22330
5046,22335
5047,22341
5048,22344
5049,22345
5050,22346
5051,22351
5052,22354
5053,22355
5054,22361
5055,22362
5056,22369
5057,22373
5058,22379
5059,22385
5060,22387
5061,22390
5062,22394
5063,22398
5064,22399
5065,22408
5066,22410
5067,22412
5068,22432
5069,22433
5070,22441
5071,22445
5072,22448
5073,22450
5074,22451
5075,22452
5076,22453
5077,22457
5078,22459
5079,22465
5080,22468
5081,22485
5082,22487
5083,22489
5084,22492
5085,22497
5086,22500
5087,22501
5088,22505
5089,22508
5090,22512
5091,22513
5092,22518
5093,22519
5094,22521
5095,22523
5096,22524
5097,22527
5098,22528
5099,22537
5100,22540
5101,22542
